"householdID","dietary_spec","dist_park","email_sub","est_inc","hhold_size","leisure_perc","oldest","passholder","previous_attend","social_media_scale","youngest"
353,"None",76.5,"No",80354.8722861234,2,0.07,44,1,2,0.35,39
354,"Vegetarian",13.2,"Yes",104713.152028495,4,0.24,47,1,2,0.79,42
355,"None",9.7,"Yes",114672.506554934,3,0.19,54,0,2,0.32,2
356,"None",1.3,"No",117061.839611228,2,0.04,33,0,2,0.98,27
357,"None",12.2,"No",63034.2167020623,2,0.02,46,0,1,0.9,41
358,"None",6.2,"Yes",80798.3922487809,3,0.19,79,0,2,0.32,3
359,"None",6.8,"Yes",91292.0994032132,3,0.19,39,0,1,0.64,37
360,"None",17.9,"No",58564.0004433281,1,0.16,30,1,2,0.84,30
361,"None",1.1,"No",60036.1329757481,2,0.03,50,1,2,0.27,4
362,"None",97.8,"Yes",54823.5088795323,3,0.21,91,1,4,0.74,19
363,"None",86,"No",55749.9049898051,1,0.11,86,1,4,0.39,86
364,"None",7,"Yes",75276.4600932998,3,0.21,61,1,4,0.86,19
365,"None",0.4,"Yes",53288.7423298834,3,0.21,85,0,1,0.12,7
366,"Gluten-Free",84.8,"Yes",94876.7860625383,6,0.27,56,0,3,0.13,19
367,"None",29.8,"No",49957.3740197265,1,0.1,80,0,3,0.77,80
368,"None",102.3,"No",89914.8741950562,3,0.17,37,0,1,0.64,6
369,"None",0.9,"Yes",65673.1478986355,3,0.19,61,0,1,0.89,3
370,"No Dairy",33.9,"Yes",77565.6247286634,5,0.26,68,0,6,0.5,14
371,"None",54,"No",74382.3160506518,1,0.14,63,0,4,0.41,63
372,"None",6.8,"Yes",75546.5719014327,3,0.21,75,1,4,0.95,10
373,"None",8.5,"No",83869.7492936866,2,0.06,71,0,2,0.43,16
374,"None",24.3,"Yes",80556.8938286912,4,0.22,59,0,2,0.78,8
375,"None",30.7,"No",68947.9890706278,2,0.03,53,1,1,0.52,7
376,"None",23.2,"No",80465.8279783061,2,0.08,79,1,1,0.58,19
377,"None",83.8,"No",88575.9916940842,2,0.08,89,0,3,0.02,29
378,"None",1,"No",86682.5974220668,1,0.14,73,0,4,0.3,73
379,"None",18.9,"Yes",72628.7355008041,3,0.19,88,0,1,0.25,50
380,"None",15.2,"No",117200.108923915,2,0.06,41,1,5,0.21,2
381,"None",20.1,"No",97079.5241329299,2,0.08,34,0,3,0.61,18
382,"None",90.4,"Yes",90762.6907252248,4,0.22,94,1,1,0.5,3
383,"None",14.7,"Yes",99089.1913447798,3,0.19,59,0,3,0.33,42
384,"None",7.2,"No",78707.687915201,2,0.06,28,0,0,0.25,23
385,"None",31.1,"No",70231.7523630904,2,0.05,92,1,1,0.7,7
386,"None",9,"No",67459.3781257738,2,0.08,45,0,2,0.19,8
387,"No Dairy",15.2,"Yes",61235.4072051795,5,0.26,91,0,3,0.64,43
388,"None",6.6,"No",37961.6915750516,1,0.15,69,0,2,0.42,69
389,"None",1.8,"Yes",67568.1423361281,3,0.2,72,1,4,0.49,16
390,"Peanut Allergy",10.5,"Yes",79919.7838125145,4,0.23,53,1,0,0.9,22
391,"None",2.3,"No",113511.977269395,1,0.14,48,0,2,0.93,48
392,"None",34.8,"No",73771.5150576219,2,0.03,31,1,1,0.84,26
393,"None",19.7,"Yes",117389.798793904,3,0.17,63,1,1,0.35,25
394,"Gluten-Free",8,"Yes",76152.8790194015,6,0.27,65,0,1,0.86,0
395,"None",29.8,"No",97987.7750412881,1,0.12,40,0,0,0.8,40
396,"None",8.1,"No",71668.6521929304,2,0.08,53,0,2,0.69,41
397,"Peanut Allergy",4,"Yes",72920.4716749966,4,0.24,26,0,4,0.69,21
398,"None",48.3,"No",84141.5768825589,1,0.14,83,0,2,0.87,83
399,"None",0.6,"No",74797.4668381401,1,0.1,70,1,1,0.59,70
400,"None",39.5,"No",103595.93738375,3,0.16,62,1,0,0.59,30
401,"None",29,"No",97894.7791787201,1,0.15,40,1,3,0.5,40
402,"None",3.3,"No",109026.582373271,2,0.05,62,0,3,0.07,4
403,"None",1.4,"No",74238.3521327217,1,0.12,40,0,2,0.57,40
404,"None",23.8,"No",80277.0421854923,2,0.04,81,0,2,0.58,39
405,"None",46.1,"No",104218.914012531,1,0.1,45,1,1,0.12,45
406,"None",35.4,"Yes",93965.9645547726,3,0.21,55,0,2,0.23,19
407,"None",66.5,"No",69609.8985054277,1,0.13,69,1,1,0.41,69
408,"None",2.1,"Yes",78153.8651715249,3,0.19,49,0,1,0.63,1
409,"None",4.6,"No",105246.919457628,2,0.05,39,0,1,0.84,13
410,"None",12.7,"Yes",84721.0787576875,3,0.21,72,0,2,0.22,43
411,"Vegetarian",5.5,"Yes",59462.9677761161,4,0.25,92,1,1,0.55,43
412,"None",25.3,"Yes",70151.5743726299,3,0.19,74,1,0,0.44,28
413,"None",1.6,"No",59713.5253877043,2,0.03,56,1,0,0.84,3
414,"None",10.5,"No",59689.9621215679,1,0.12,52,0,0,0.41,52
415,"None",2.2,"No",127896.199396373,2,0.02,87,0,4,0.11,57
416,"None",3.9,"Yes",88435.9231372423,4,0.22,62,1,0,0.76,41
417,"None",7.1,"Yes",129865.941987726,3,0.18,78,0,2,0.98,4
418,"None",38.6,"No",41764.923427257,2,0.04,41,0,0,0.13,40
419,"No Dairy",21,"Yes",122809.530119605,5,0.27,38,0,4,0.55,33
420,"None",3.4,"Yes",76978.1042335025,3,0.18,46,0,2,0.4,12
421,"Vegetarian",68.9,"Yes",81804.7388582924,4,0.25,52,1,2,0.34,50
422,"None",17,"No",90147.191558616,2,0.03,58,0,6,0.89,54
423,"None",19.9,"Yes",82019.1676761662,3,0.17,35,0,0,0.36,25
424,"None",17.5,"No",94208.8346259464,1,0.15,44,0,1,0.42,44
425,"None",1.3,"No",71258.037278213,2,0.04,32,0,2,0.47,5
426,"None",53.2,"No",60825.7268004939,1,0.1,81,0,1,0.57,81
427,"None",6.9,"No",83931.3348441636,1,0.13,72,0,2,0.56,72
428,"None",6.1,"No",54499.8493720531,2,0.09,93,0,2,0.23,2
429,"None",4.3,"No",41190.6368543975,1,0.15,76,0,5,0.43,76
430,"None",6.3,"No",116739.431273402,2,0.07,83,1,4,0.26,44
431,"None",13.9,"Yes",48057.2897742263,3,0.2,44,1,1,0.37,40
432,"None",8.1,"Yes",130803.192637757,3,0.19,70,1,0,0.88,8
433,"None",8.5,"Yes",77238.8035066256,3,0.18,59,1,0,0.04,52
434,"None",0.3,"Yes",100654.596896084,3,0.2,75,0,2,0.45,18
435,"None",20.4,"No",113684.093776658,1,0.11,46,0,1,0.7,46
436,"None",42.8,"No",92770.4090418455,2,0.03,30,0,3,0.82,25
437,"None",56.7,"No",77447.5606273877,2,0.08,54,1,1,0.67,52
438,"Seafood Allergy",31.1,"Yes",54004.8773992397,7,0.28,94,0,4,0.78,13
439,"None",18,"No",75406.3161660124,2,0.09,87,1,3,0.86,32
440,"Gluten-Free",13.6,"Yes",54530.4006083439,6,0.27,72,0,1,0.54,11
441,"None",32.1,"No",74929.5089947429,2,0.07,37,0,1,0.67,0
442,"Gluten-Free",24.7,"Yes",81192.8545265869,6,0.27,39,1,0,0.61,19
443,"Vegetarian",32,"Yes",88901.9201034326,4,0.24,90,0,2,0.42,27
444,"Seafood Allergy",3.5,"Yes",88770.1413574938,7,0.28,31,0,0,0.5,11
445,"None",3.2,"No",50837.0488291429,1,0.13,51,1,6,0.1,51
446,"None",6.5,"No",71718.1273343742,2,0.06,61,0,0,0.4,54
447,"None",43.7,"Yes",72473.138388664,3,0.18,91,0,2,0.18,16
448,"None",31.9,"No",102045.572752579,2,0.07,36,0,3,0.9,10
449,"None",22.3,"No",93125.811913802,2,0.07,42,1,3,0.45,38
450,"None",4.5,"No",79565.866990797,3,0.17,41,0,2,0.47,3
451,"No Dairy",42.1,"Yes",51188.8023330402,5,0.26,91,0,2,0.52,3
452,"None",21.9,"No",93045.9417854002,1,0.15,44,1,2,0.92,44
453,"None",3.7,"No",85433.8285292973,2,0.08,43,1,1,0.21,12
454,"None",38.3,"No",101361.927218153,2,0.04,46,0,0,0.43,46
455,"None",6.9,"No",105116.782000896,1,0.12,29,0,0,0.16,29
456,"None",17.6,"Yes",75633.0968329691,3,0.17,27,0,3,0.04,22
457,"None",2.7,"No",74464.4094786309,1,0.14,50,1,2,0.98,50
458,"None",42.3,"No",70550.0411272605,1,0.14,30,0,2,0.73,30
459,"None",7.7,"No",87772.3725547167,1,0.16,77,0,3,0.26,77
460,"None",31.2,"No",60808.1375089085,2,0.09,48,1,3,0.35,15
461,"None",62,"No",74303.427471546,2,0.09,71,0,2,0.64,17
462,"Peanut Allergy",19.9,"Yes",102584.87071558,4,0.23,28,1,1,0.94,23
463,"None",21.3,"Yes",66269.6110660353,3,0.2,86,1,4,0.19,37
464,"None",52,"Yes",69870.383164911,4,0.22,88,1,2,0.75,19
465,"None",0.5,"Yes",73386.2019658537,3,0.18,54,1,1,0.41,22
466,"None",5.7,"Yes",68910.0806851872,3,0.21,79,0,1,0.15,36
467,"Peanut Allergy",4.4,"Yes",45615.6089743461,4,0.23,52,0,0,0.72,14
468,"None",2.6,"No",67632.9807271663,2,0.08,68,1,3,0.05,11
469,"None",2.4,"No",94147.2448647817,1,0.14,44,0,1,0.8,44
470,"None",1.3,"No",106244.387409739,2,0.07,85,0,3,0.26,40
471,"None",1.9,"No",62489.9276833374,3,0.16,39,1,1,0.26,12
472,"Vegetarian",3.8,"Yes",117462.195674293,4,0.24,44,1,0,0.85,39
473,"None",17,"Yes",112257.796923998,3,0.21,34,0,2,0.19,21
474,"None",7.7,"No",35525.6611093895,1,0.14,60,0,0,0.73,60
475,"None",29.9,"No",38857.4243230303,2,0.06,82,1,2,0.1,14
476,"None",3.8,"Yes",80064.6507486772,3,0.21,73,0,2,0.28,44
477,"None",5.5,"Yes",79581.6582344388,3,0.18,77,0,1,0.2,36
478,"None",8.2,"No",52787.2047697805,2,0.07,29,0,2,0.16,16
479,"None",63,"Yes",74599.3427306823,4,0.22,49,0,5,0.95,21
480,"None",90.6,"No",32881.7498759106,1,0.11,67,0,0,0.81,67
481,"No Dairy",14.1,"Yes",45660.3514821996,5,0.26,36,1,1,0.2,36
482,"None",22.5,"No",61668.5283352433,1,0.13,89,0,2,0.85,89
483,"None",21.1,"No",90749.8161826624,2,0.06,94,1,3,0.67,18
484,"None",19.8,"No",112814.023383864,2,0.02,32,0,4,0.7,21
485,"None",66,"No",62686.9264873526,2,0.06,44,1,1,0.78,33
486,"None",1.4,"No",74308.363574601,2,0.07,44,0,0,0.72,14
487,"Vegetarian",18.2,"Yes",30273.4269667616,4,0.25,83,0,1,0.3,20
488,"None",22.2,"No",37984.5538037466,2,0.07,27,0,1,0.62,8
489,"None",20,"No",60118.7895470432,1,0.1,58,0,2,0.83,58
490,"None",13.3,"No",101698.562558491,2,0.09,82,0,1,0.89,6
491,"None",0.2,"No",48244.4076406888,1,0.14,32,0,0,0.5,32
492,"None",44.9,"No",48292.7890614173,1,0.11,35,0,3,0.8,35
493,"None",18.2,"Yes",72909.2068317247,3,0.2,33,0,1,0.85,2
494,"None",12.2,"Yes",105781.462059399,3,0.2,39,0,1,0.18,11
495,"No Dairy",1.2,"Yes",74234.4490674387,5,0.27,53,1,0,0.04,48
496,"None",1.4,"No",109199.698589781,1,0.16,60,0,0,0.6,60
497,"None",38.9,"No",57257.5753726322,1,0.11,31,1,3,0.97,31
498,"No Dairy",7.7,"Yes",95140.0510058927,5,0.27,73,0,1,0.59,23
499,"None",16,"Yes",92304.8736729965,3,0.21,66,0,3,0.21,28
500,"No Dairy",4.1,"Yes",82286.0596581088,5,0.26,28,1,2,0.05,3
501,"None",10.5,"No",53221.348993899,1,0.12,57,0,1,0.78,57
502,"None",31.8,"No",58284.8862176465,2,0.07,57,0,3,0.96,18
503,"None",15,"No",68324.4399769169,2,0.09,55,1,1,0.83,41
504,"None",0.3,"Yes",46967.4363921037,3,0.19,80,0,2,0.82,49
505,"No Dairy",23,"Yes",87438.9156702712,5,0.26,71,0,1,0.04,3
506,"None",25.8,"No",89709.9831649867,2,0.03,52,1,3,0.21,21
507,"Peanut Allergy",14.7,"Yes",78935.7316411046,4,0.23,76,0,1,0.23,19
508,"None",6.5,"No",47723.5878377707,1,0.16,93,0,1,0.73,93
509,"Peanut Allergy",16.4,"Yes",103650.5978743,4,0.23,83,1,2,0.64,27
510,"None",6.9,"No",77241.2720697989,2,0.07,28,1,4,0.04,5
511,"No Dairy",2.1,"Yes",91056.6527153564,5,0.26,70,1,1,0.67,7
512,"None",21.2,"Yes",93622.9269427689,3,0.18,70,1,0,0.93,0
513,"None",50.3,"No",82372.1474277327,3,0.17,90,0,0,0.63,10
514,"None",15.9,"Yes",76988.148817547,3,0.2,92,0,1,0.53,39
515,"None",30.1,"No",41216.4148955807,2,0.09,82,0,2,0.64,27
516,"None",10.4,"No",79639.74182511,2,0.06,89,1,1,0.03,7
517,"None",3.4,"No",94305.5670963755,3,0.16,35,0,1,0.67,26
518,"None",10.8,"No",86356.3925395308,2,0.05,46,0,0,0.68,1
519,"None",52.5,"No",63774.032356272,2,0.08,69,0,3,0.08,37
520,"None",36.7,"No",77707.7383684528,2,0.03,26,0,2,0.29,20
521,"Peanut Allergy",1.7,"Yes",89689.3343143703,4,0.24,31,0,2,0.55,26
522,"None",8.3,"No",101490.897270533,2,0.04,58,0,1,0.7,51
523,"Vegetarian",23.1,"Yes",82322.77689157,4,0.25,46,1,6,0.68,16
524,"Vegetarian",9,"Yes",100243.185350601,4,0.25,69,0,3,0.37,36
525,"None",24.9,"No",64251.3130826578,1,0.15,38,0,0,0.74,38
526,"None",2.6,"No",73247.3634502905,2,0.04,27,0,3,0.79,22
527,"None",34.1,"No",64013.159505508,2,0.09,62,0,1,0.37,10
528,"Vegetarian",47.5,"Yes",86655.4532617888,4,0.25,78,1,2,0.15,52
529,"Seafood Allergy",28.3,"Yes",82140.0442800352,8,0.28,61,0,3,0.2,1
530,"None",36.6,"No",78368.2935008459,1,0.12,92,0,0,0.04,92
531,"None",13.9,"No",47292.0717322604,1,0.1,27,0,2,0.74,27
532,"None",4,"No",61851.4570685561,1,0.11,83,0,0,0.59,83
533,"None",6.2,"No",99861.7060419837,2,0.05,53,0,4,0.38,25
534,"Peanut Allergy",24,"Yes",44224.2161647251,4,0.24,33,0,3,0.68,3
535,"Peanut Allergy",2.5,"Yes",54496.672047606,4,0.24,45,0,2,0.77,8
536,"None",1,"No",91517.7493020558,1,0.11,36,0,2,0.18,36
537,"None",1.5,"No",97515.0073609479,2,0.05,37,0,2,0.52,14
538,"None",1.5,"No",75913.5858468148,1,0.11,52,0,3,0.54,52
539,"None",33.6,"Yes",89495.1952802396,4,0.22,76,0,0,0.19,35
540,"None",16.9,"No",33463.3694974344,1,0.13,84,0,1,0.79,84
541,"None",60.2,"Yes",32657.1984621984,4,0.22,85,0,1,0.21,47
542,"None",73.3,"No",64039.3734953102,2,0.08,57,0,2,0.45,40
543,"Peanut Allergy",11.6,"Yes",46471.2463685893,4,0.23,64,0,1,0.31,8
544,"None",1.7,"No",77921.4157696535,3,0.17,46,1,3,0.88,41
545,"None",2.5,"No",48207.2856128673,1,0.11,45,0,1,0.58,45
546,"None",8.7,"Yes",107747.227290796,4,0.22,49,1,2,0.21,26
547,"None",23.8,"No",94904.034362043,2,0.08,33,1,2,0.45,28
548,"Gluten-Free",27.5,"Yes",38565.4355757346,6,0.27,76,1,0,0.7,31
549,"None",1.2,"No",55179.2397933566,2,0.03,41,1,1,0.91,3
550,"Peanut Allergy",17.5,"Yes",113486.193436004,4,0.23,42,0,2,0.47,19
551,"None",14.5,"No",78429.2084297797,2,0.03,64,0,3,0.78,2
552,"None",15.2,"No",85537.1515308836,2,0.03,62,0,3,0.16,45
553,"None",3.9,"Yes",69273.2595921113,3,0.2,40,1,2,0.29,3
554,"None",15.3,"No",78822.4896780196,2,0.09,41,1,2,0.36,40
555,"None",10.8,"No",92756.9466720697,2,0.07,43,0,4,0.87,33
556,"Gluten-Free",6,"Yes",87520.9491366184,6,0.27,59,0,0,0.51,5
557,"None",0.4,"No",78425.9805392107,2,0.08,41,0,2,0.67,11
558,"None",13.5,"No",78623.8856437225,2,0.08,39,1,1,0.93,11
559,"None",55.6,"No",68870.081767065,2,0.09,67,0,0,0.25,42
560,"None",11.4,"Yes",59425.0602468877,3,0.2,35,0,2,0.71,30
561,"None",19.4,"No",85437.2277176484,1,0.15,72,0,1,0.53,72
562,"None",0.7,"No",59454.1514727554,1,0.15,78,0,1,0.83,78
563,"None",11.6,"Yes",87028.7202042991,3,0.2,46,0,1,0.81,32
564,"None",18.4,"No",65176.510434214,2,0.03,83,0,0,0.37,9
565,"None",42.2,"No",93345.0084743719,2,0.03,37,0,3,0.96,15
566,"None",81.6,"Yes",97053.7732235572,3,0.19,60,1,2,0.53,24
567,"Seafood Allergy",9.2,"Yes",27196.8918026102,7,0.28,93,1,2,0.43,6
568,"None",6.5,"No",117665.390952354,1,0.14,42,1,6,0.29,42
569,"None",4.1,"No",78719.9909364728,1,0.15,65,0,3,0.94,65
570,"No Dairy",35.1,"Yes",51996.8578900875,5,0.26,38,0,4,0.86,26
571,"None",10.6,"No",99066.3178322949,2,0.08,35,1,4,0.95,30
572,"None",53.4,"No",53930.40437486,1,0.1,82,1,4,0.32,82
573,"None",5.6,"No",91217.1803120124,1,0.16,38,0,2,0.54,38
574,"No Dairy",19,"Yes",99243.0543180931,5,0.26,87,1,4,0.72,43
575,"Gluten-Free",14.9,"Yes",51384.4332098987,6,0.27,81,1,2,0.82,12
576,"No Dairy",31.7,"Yes",100067.607628819,5,0.26,59,0,1,0.38,4
577,"None",90.8,"No",65889.9878654861,2,0.04,41,0,1,0.83,24
578,"None",112.3,"Yes",40772.9150166896,3,0.17,70,0,0,0.96,52
579,"None",5.1,"No",53364.1281179638,3,0.16,43,0,2,0.9,19
580,"None",55.2,"Yes",94996.0023811606,3,0.21,34,0,3,0.83,29
581,"Gluten-Free",2.1,"Yes",41401.9688521188,6,0.27,88,1,1,0.77,9
582,"No Dairy",4.1,"Yes",62507.7486412171,5,0.26,77,1,4,0.32,47
583,"None",1.3,"No",73251.4619562199,2,0.06,36,1,2,0.4,9
584,"None",13.2,"No",67450.3261612903,2,0.07,46,1,1,0.98,38
585,"None",1,"No",54181.0010480052,1,0.12,63,0,2,0.1,63
586,"None",12.4,"Yes",85122.7650713014,3,0.21,66,0,2,0.09,14
587,"None",5.4,"No",61868.6376850113,3,0.17,65,0,2,0.55,18
588,"None",14.4,"No",89822.8593792732,2,0.06,90,1,1,0.59,55
589,"None",0.2,"Yes",101346.188852249,4,0.22,40,1,1,0.46,35
590,"None",65.7,"Yes",75360.8969489038,3,0.18,29,1,6,0.21,11
591,"None",7.3,"Yes",56793.1356674196,3,0.18,64,0,1,0.59,44
592,"None",2.2,"Yes",86998.3688836442,4,0.22,42,0,2,0.35,15
593,"None",5.9,"Yes",102073.361742772,3,0.19,84,0,3,0.5,19
594,"None",1.8,"No",96632.172134176,3,0.17,43,1,0,0.63,11
595,"None",49,"No",92276.2338271937,2,0.04,54,0,2,0.5,20
596,"None",14.6,"No",59143.6619432955,2,0.08,60,0,1,0.7,12
597,"None",31.3,"No",56636.5536738096,2,0.03,52,1,1,0.41,10
598,"None",22.8,"Yes",91153.7889541656,3,0.19,44,1,1,0.81,16
599,"None",1.7,"No",80987.1428606581,2,0.09,77,0,1,0.23,2
600,"Peanut Allergy",23.9,"Yes",101527.93787991,4,0.23,32,0,3,0.12,27
601,"None",47.2,"No",72589.1450123939,2,0.04,65,1,2,0.32,47
602,"None",27.6,"No",97800.6014072952,1,0.15,91,1,0,0.41,91
603,"None",11.8,"No",68075.9231613906,2,0.05,27,0,1,0.29,2
604,"None",16.5,"Yes",95876.921473594,4,0.22,79,1,1,0.75,48
605,"None",3.7,"No",92955.7210186619,2,0.08,45,1,2,0.14,1
606,"None",8.6,"Yes",72290.592060808,3,0.21,68,0,5,0.15,17
607,"None",16.5,"No",90401.0235517202,1,0.14,93,0,1,0.1,93
608,"None",1.1,"No",57751.284031249,1,0.11,79,0,1,0.72,79
609,"None",9.3,"No",100757.845234454,1,0.11,54,1,0,0.7,54
610,"None",2.7,"No",55442.0039307884,1,0.15,76,1,1,0.75,76
611,"No Dairy",35.3,"Yes",75374.8576294293,5,0.26,72,1,5,0.73,28
612,"None",6.8,"No",77573.8638822398,2,0.07,78,1,2,0.88,40
613,"None",18.3,"Yes",98562.3099915527,3,0.21,64,0,3,0.42,30
614,"None",36.3,"No",78782.138221734,1,0.14,28,1,1,0.71,28
615,"None",13.7,"No",96617.37593479,1,0.16,32,1,5,0.71,32
616,"None",17.4,"Yes",32187.8440108011,3,0.21,56,1,1,0.24,51
617,"None",11,"No",115279.414946029,3,0.17,29,0,3,0.1,24
618,"None",32,"No",89726.6181106842,1,0.12,67,0,1,0.41,67
619,"Peanut Allergy",25,"Yes",80945.4303380823,4,0.23,83,1,0,0.91,0
620,"None",1,"No",57707.7324717077,2,0.04,85,0,1,0.4,7
621,"None",13.6,"No",52399.8871588052,1,0.14,73,0,5,0.9,73
622,"None",18.9,"No",64037.6148748775,1,0.11,31,0,1,0.36,31
623,"None",2.4,"No",83980.6859150725,2,0.03,75,0,0,0.69,1
624,"None",18,"No",71109.0576132687,1,0.14,66,0,3,0.81,66
625,"None",18,"No",104535.32668965,2,0.03,69,0,1,0.3,4
626,"None",26.3,"No",87964.0916723438,2,0.09,31,0,5,0.09,26
627,"None",3.1,"Yes",89804.7015283841,3,0.18,69,0,2,0.27,7
628,"None",39.8,"No",82277.9313298848,1,0.15,69,0,3,0.23,69
629,"Peanut Allergy",8.3,"Yes",67363.6369508278,4,0.23,72,0,1,0.19,9
630,"No Dairy",66.2,"Yes",47817.9225530014,5,0.26,64,0,4,0.74,1
631,"Vegetarian",31.2,"Yes",80104.1630848374,4,0.25,74,1,2,0.79,27
632,"None",22.1,"No",77502.1923690306,1,0.1,70,1,1,0.29,70
633,"None",40.3,"No",39286.9473113616,1,0.15,92,1,3,0.17,92
634,"Vegetarian",15.5,"Yes",44580.6857147363,5,0.25,50,1,4,0.29,40
635,"Vegetarian",14.7,"Yes",68646.5118390411,4,0.25,33,0,1,0.21,0
636,"None",9.6,"No",60919.1139089476,3,0.17,29,0,1,0.24,5
637,"None",13.1,"No",82931.8232970538,1,0.14,54,1,1,0.38,54
638,"None",4.4,"No",65983.7452770089,1,0.15,83,1,3,0.22,83
639,"None",25.7,"No",58398.5556562882,1,0.1,77,1,3,0.17,77
640,"None",5.4,"Yes",56310.1525250374,3,0.18,50,1,1,0.68,45
641,"None",4,"No",49460.6446176662,3,0.17,77,0,4,0.42,4
642,"None",1.7,"Yes",108723.542327745,4,0.22,80,0,0,0.6,17
643,"None",15.7,"Yes",90953.981431836,3,0.18,64,0,1,0.23,2
644,"None",25.9,"No",72901.7564194391,1,0.13,89,0,3,0.84,89
645,"None",29.9,"No",78498.2784942918,1,0.15,32,0,1,0.27,32
646,"Gluten-Free",26.8,"Yes",102010.682586363,6,0.27,53,0,1,0.47,19
647,"No Dairy",3.5,"Yes",92126.4732729255,5,0.26,70,0,1,0.43,15
648,"None",26.7,"Yes",71021.3317094792,4,0.22,74,0,4,0.2,44
649,"None",9.2,"No",79140.1388835741,1,0.1,61,0,1,0.14,61
650,"Vegetarian",6.9,"Yes",69293.7216870937,4,0.24,73,1,3,0.98,2
651,"None",7.4,"Yes",72008.0564681528,3,0.19,28,1,4,0.67,7
652,"None",2,"No",35271.5351848242,1,0.13,70,0,1,0.03,70
653,"None",3.5,"No",40692.2310242368,3,0.17,29,0,2,0.37,4
654,"None",9.1,"No",53149.8257566929,1,0.11,35,0,2,0.48,35
655,"None",33.1,"No",80153.8842471225,2,0.02,51,0,0,0.71,28
656,"None",29.7,"No",67129.6382646738,2,0.06,61,0,1,0.86,33
657,"Vegetarian",24.2,"Yes",76314.0011605337,4,0.25,83,1,1,0.82,6
658,"None",6.8,"No",115111.839116536,1,0.11,51,0,0,0.45,51
659,"Peanut Allergy",17.2,"Yes",99699.4020106169,4,0.23,71,1,5,0.26,34
660,"None",15.3,"No",78228.901220279,2,0.09,60,1,2,0.51,5
661,"Vegetarian",1.1,"Yes",96382.8215021048,4,0.25,45,0,1,0.3,1
662,"None",47.6,"No",89521.2523485494,1,0.11,35,0,1,0.74,35
663,"None",0.8,"No",81231.3622665024,2,0.04,47,0,2,0.49,4
664,"None",43,"No",70248.2782357477,1,0.14,47,0,0,0.2,47
665,"None",2.3,"No",88636.6843861357,2,0.09,88,1,1,0.62,14
666,"None",16.7,"Yes",27631.3711147582,3,0.19,44,0,0,0.81,27
667,"None",23.3,"Yes",85580.2108528548,3,0.2,51,1,1,0.22,11
668,"None",21,"No",59846.5208588691,1,0.15,68,0,5,0.76,68
669,"None",23.2,"Yes",92126.3270141997,4,0.22,56,0,0,0.38,56
670,"No Dairy",40.4,"Yes",75684.3388128228,5,0.26,77,1,5,0.44,41
671,"None",46.1,"No",54081.50286452,2,0.05,32,0,2,0.86,27
672,"Peanut Allergy",44,"Yes",65643.3000945881,4,0.23,46,1,4,0.78,41
673,"Peanut Allergy",72.2,"Yes",63031.1054385591,4,0.23,34,1,0,0.76,29
674,"None",56.2,"No",48712.4953834828,2,0.05,53,0,0,0.76,20
675,"None",14.1,"Yes",81828.823787047,3,0.21,47,0,1,0.42,11
676,"None",69.3,"No",82383.4735758728,3,0.17,65,0,2,0.33,11
677,"None",2.1,"No",56164.3347136598,1,0.12,46,1,2,0.74,46
678,"None",3.3,"No",74181.3095303849,3,0.17,28,1,0,0.06,23
679,"None",18.1,"No",81953.9743229885,1,0.14,38,1,1,0.33,38
680,"None",45.2,"No",78628.583996956,2,0.07,34,0,3,0.49,30
681,"None",46.2,"No",74727.707711559,2,0.06,51,1,1,0.05,19
682,"None",0.9,"No",88892.1012171521,2,0.07,88,0,4,0.72,30
683,"None",2,"No",60593.4050471921,1,0.16,62,0,3,0.78,62
684,"None",23.1,"No",87505.8300678423,1,0.14,75,0,2,0.07,75
685,"None",6.6,"No",74000.3321039075,2,0.05,84,0,3,0.96,0
686,"None",16.4,"No",66533.6871844489,1,0.15,55,0,4,0.44,55
687,"Peanut Allergy",6,"Yes",43431.1982050689,4,0.23,28,0,2,0.08,27
688,"None",56.7,"No",76200.3591018203,2,0.07,53,0,1,0.07,5
689,"Vegetarian",53.9,"Yes",62008.5632346391,4,0.25,76,0,0,0.99,41
690,"None",22.8,"No",79717.4505204733,2,0.05,61,1,3,0.96,19
691,"None",12.5,"No",49726.778829618,2,0.06,58,0,4,0.5,4
692,"Seafood Allergy",14.7,"Yes",79701.5316385894,7,0.28,34,0,3,0.32,16
693,"None",7.6,"No",25143.5771402501,1,0.1,44,0,1,0.14,44
694,"None",31.8,"No",76272.1999943443,2,0.09,34,1,1,0.72,15
695,"None",39.9,"No",68996.4125469091,2,0.06,65,1,1,0.26,13
696,"None",4.1,"No",79679.2552132518,2,0.04,76,1,6,0.48,26
697,"None",11.5,"Yes",104701.909256459,4,0.22,57,0,3,0.69,45
698,"Peanut Allergy",14.8,"Yes",73716.0462769163,4,0.23,54,0,2,0.34,51
699,"Peanut Allergy",10.3,"Yes",108087.755759936,4,0.24,54,1,1,0.22,23
700,"None",16.9,"No",54567.3909959685,3,0.17,48,0,1,0.21,10
701,"None",47.7,"No",99270.9248604672,1,0.15,80,0,1,0.33,80
702,"None",4.9,"No",100107.344617769,1,0.12,74,0,3,0.56,74
703,"None",24.6,"Yes",72946.7233168389,3,0.21,85,0,3,0.64,14
704,"Gluten-Free",1.5,"Yes",49579.9353352817,6,0.27,84,1,3,0.36,54
705,"None",4.3,"No",88359.1776590481,1,0.16,39,0,4,0.02,39
